acid,epoxide,tg,std
O=C(O)CCCCNCCCCCCNC(=O)COCCCC(=O)O,O=C(CCc1ccncc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1,362.532,16.5036
COc1ccc(CC(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc1O,O=C(C(=O)N1CCC(C(=O)Nc2ccc(OCC3CO3)cc2)CC1)c1ccc(OCC2CO2)cc1,433.3112,37.8544
Cc1c(NC(=O)NC2CCC(C(=O)O)CC2)cccc1C(=O)O,O=C(NCC1CCCN(CC2CO2)C1)c1ccc(OCC2CO2)cc1,461.1252,8.683
CC(C)N(CC(=O)O)C(=O)c1ccc(C(=O)O)nc1,O=C(NCCN1C(=O)CCC1=O)c1ccc(OCC2CO2)cc1OCC1CO1,512.621,24.6093
N#Cc1cc(C(=O)O)cn(CC(=O)NCC(=O)O)c1=O,CCc1nc(OCC2CO2)c(C(=O)Nc2cccc(OCC3CO3)c2)cc1C,483.619,28.2614
Cc1ccccc1C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CCN(CC)C(=O)COC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,444.8284,27.471
Cc1c(C(=O)O)cc(CNCc2ccccc2CC(=O)O)n1C,CCN(C(=O)Cc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1)c1ccccc1,456.0651,17.7519
COc1cc(CN(C)CCCC(=O)O)cc(CCC(=O)O)c1O,O=C(c1c(OCC2CO2)cccc1OCC1CO1)N1CCN(Cc2ccccn2)CC1,400.2662,22.2881
CCCCCC(NC(=O)c1ccc(C(=O)O)cc1)C(=O)O,CCc1cc(C(=O)NCCCc2cc(OC)c(OCC3CO3)c(OC)c2)ccc1OCC1CO1,407.8323,46.4218
O=C(O)CC1CN(C(=O)NCc2ccc(C(=O)O)cc2)CCO1,COc1ccc(CN(CCCOCC2CO2)CCOCC2CO2)cc1C,385.7913,18.8098
O=C(O)COCCOCCN(CCOCC(=O)O)C(=O)C1CCCCCC1,O=C(NCc1ccccn1)c1cccc(OCC2CO2)c1OCC1CO1,386.0014,15.1495
O=C(O)COCCOCCN(CCOCC(=O)O)C(=O)c1ccccc1N1CCOCC1,CC(C)(C)c1cccc(NC(=O)c2ccc(OCC3CO3)nc2)c1OCC1CO1,431.1792,29.3404
COc1cc(COCC(=O)O)ccc1C(=O)OCCCOCC(=O)O,O=C(NCC1(c2ccccc2)CCC1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,445.8372,22.1107
Cc1onc(COCC(=O)O)c1C(=O)Nc1cccc(CCOCC(=O)O)c1,O=C(Nc1cccc(CN2CCCC2)c1)c1cccc(OCC2CO2)c1OCC1CO1,465.793,22.6166
Cc1cc(C(=O)NC(C)C)ccc1NC(=O)NC(COCC(=O)O)COCC(=O)O,COC(=O)CCc1cccc(NC(=O)C(CC2CO2)CC2CO2)c1,453.6156,33.6002
CCOc1cc(C(=O)N(C)C)ccc1NC(=O)N(CCC(=O)O)CCC(=O)O,CCc1cc(C(=O)Nc2cc(C(C)=O)ccc2OCC2CO2)ccc1OCC1CO1,490.4835,52.9806
O=C(O)CCN(CCC(=O)O)C(=O)Cc1coc2ccccc12,Cc1ccc(NC(=O)COc2ccccc2OCC2CO2)cc1OCC1CO1,402.369,14.1512
O=C(O)COCCCC1CCN(Cc2ccc(COCC(=O)O)cc2)CC1,CC(C)NC(=O)CCNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,421.822,23.3393
CC(C)CC(C)(C)C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O,O=C(O)CCc1ccc(NC(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)cc1,396.82,24.4615
O=C(O)CCC(CCC(=O)O)C(=O)N1CCN(C(=O)c2cccnc2)CC1,O=C(NCc1ccc(CN2CCCCCC2)cc1)c1cccc(OCC2CO2)c1OCC1CO1,411.8785,12.4816
COC(=O)C=Cc1ccc(OCC(=O)N(CCC(=O)O)CCC(=O)O)c(OC)c1,CCCOC(=O)CCNC(=O)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,399.3623,14.9756
CC(=O)c1cc(NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O)ccc1C,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccnc(Oc2ccccc2)c1,408.6542,10.0804
O=C(O)CCC(CCC(=O)O)C(=O)NC1CCCC1,O=C(C1CCN(Cc2ccccc2)CC1)N(CC1CO1)CC1CO1,426.9827,32.3005
O=C(O)COCCN(CCOCC(=O)O)CCN1CCCOCC1,COc1ccc2ccccc2c1CN(CCOCC1CO1)CCOCC1CO1,314.9458,18.6946
CN(CCCOc1ccccc1)C(=O)C(CCC(=O)O)CCC(=O)O,CC(NC(=O)c1ccccc1NCC(=O)N(CC1CO1)CC1CO1)c1ccccc1,416.8776,28.0999
COCCOc1cccc(CC(=O)NC(COCC(=O)O)COCC(=O)O)c1,O=C(Nc1ccccc1OCC1CO1)c1ccnc(C(=O)Nc2ccccc2OCC2CO2)c1,416.5203,23.4228
O=C(O)COCCNC(=O)c1ccc(CN2CCC(COCC(=O)O)CC2)cc1,COCCCN(C)CCNC(=O)c1c(OCC2CO2)cccc1OCC1CO1,374.9553,23.5407
O=C(O)CCCNCCCNC(=O)C1(CCC(=O)O)CCCC1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1cccn1Cc1ccncc1,410.9997,28.1974
COCCN(CC(=O)N(C)C)C(=O)C(CCC(=O)O)CCC(=O)O,O=C(NCCc1ccc(OCC2CO2)cc1)N1CCN(C(=O)c2ccccc2OCC2CO2)CC1,414.2853,28.0765
O=C(O)CCOc1ccc(CC(=O)N2CCN(CCC(=O)O)CC2)cc1,CC(NCCNC(=O)c1ccccc1OCC1CO1)C(=O)NCC1CO1,413.3987,14.6962
Cc1cccc(C(=O)N2CCC(N(CCOCC(=O)O)CCOCC(=O)O)CC2)c1C,c1cc(CN(Cc2ccco2)Cc2ccccc2OCC2CO2)cc(OCC2CO2)c1,384.2728,20.4018
O=C(O)CCN(CCC(=O)O)C(=O)NCCC(=O)OC1CCCCC1,Cc1ccc(C(=O)Nc2ccc(N(C)C)cc2)c(OCC2CO2)c1OCC1CO1,452.0177,9.6373
O=C(O)COc1cccc(C(=O)C=Cc2cccc(OCc3ccccc3C(=O)O)c2)c1,Cc1cc(C(=O)NCC(C)C)ccc1NC(=O)C(=O)N(CC1CO1)CC1CO1,436.8232,28.2558
CN(C)c1ccc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cn1,CN(CCCCCC1CO1)C(=O)NCC(=O)NCC1CO1,420.6644,30.9312
N#Cc1ccc(CCOC(=O)C(CCC(=O)O)CCC(=O)O)cc1,O=C(CC1CCN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1)N1CCCC1,409.7393,33.973
CN(C(=O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O)c1ccccc1,CCOc1ccc(CCC2CCN(C(=O)c3ccc(OCC4CO4)cc3OCC3CO3)CC2)cc1,477.9067,34.6269
O=C(O)CCCCOC(=O)CN1C(=O)C(=O)N(CCC(=O)O)C1=O,O=C(NCCc1ccc2ccccc2n1)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,476.1453,27.0752
N#Cc1ccc(OCC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cc1,CC(C)c1ccccc1NC(=O)c1cc(OCC2CO2)cc(OCC2CO2)n1,438.6889,30.9703
CCn1cc(C(=O)N(CCC(=O)O)CCC(=O)O)c(C)n1,CCc1ccc(NC(=O)N(CCCOCC2CO2)CCOCC2CO2)cc1,408.398,22.3644
CCC(CC)C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O,O=C(Nc1ccccc1)Nc1cccc(CNC(=O)C(=O)N(CC2CO2)CC2CO2)c1,463.9098,40.4968
O=C(O)CCCC(=O)Nc1ccccc1C(=O)NCCC(=O)O,O=C(O)COc1ccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1,460.4179,16.9364
CCCCCNC(=O)C1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)Nc1cnn(Cc2ccncc2)c1,425.389,37.2866
O=C(O)c1ccccc1NC(=O)N1CCC(C(=O)O)C1,Cc1ccccc1OCC(=O)Nc1cc(COCC2CO2)cc(COCC2CO2)c1,449.66,28.7694
NCc1ccccc1C(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1,O=C(NCCc1cccc(OCC2CO2)c1)c1ccc2ccccc2c1OCC1CO1,438.4726,21.2361
CC(C)(CC(=O)O)CC(=O)NCCCNCCC(=O)O,CN(C(=O)c1cccc(OCC2CO2)c1OCC1CO1)c1ccc(OCc2ccccc2)cc1,401.0713,49.7895
COC(=O)CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)C(C)C,O=C(CCC1CO1)NCCNCCOCC1CO1,371.6535,11.1411
COc1ccc(CCOC(=O)C(CCC(=O)O)CCC(=O)O)cc1,O=C(CCc1ccccc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1,406.9708,10.2227
O=C(O)COCCOCCN(CCOCC(=O)O)C(=O)c1ccccn1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccc(Oc2cccnc2)cc1,405.192,10.9798
O=C(O)CCN(CCC(=O)O)C(=O)NCc1cccc(OCCN2CCOCC2)c1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccccc1C(=O)N1CCCCC1,405.445,26.499
COc1cccc(CNC(=O)NC(COCC(=O)O)COCC(=O)O)c1OC,COC(=O)C(Cc1ccccc1OCC1CO1)NC(=O)CCc1ccc(OCC2CO2)cc1,410.6843,6.1188
COc1cccc2c1CN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2,O=C(NCCN1CCC1)c1cccc(OCC2CO2)c1OCC1CO1,404.2474,23.1753
O=C(O)CCC(CCC(=O)O)C(=O)Nc1c(C(=O)N2CCOCC2)oc2ccccc12,COc1cc(CNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)ccc1OC1CCCC1,450.8736,31.5791
O=C(O)CN(Cc1ccc(C(=O)O)cc1)C1CCCC1,COc1ccc(COCc2cccc(NC(=O)c3cccc(OCC4CO4)c3OCC3CO3)c2)cc1,413.4988,37.9368
COCCCCCNC(=O)C(CCC(=O)O)CCC(=O)O,NC(=O)CCOc1ccccc1NC(=O)N(CC1CO1)CC1CO1,396.4639,23.1124
CN(C)CCCOc1ccc(NC(=O)N(CCOCC(=O)O)CCOCC(=O)O)cc1,c1ccc(Cc2cc(OCC3CO3)c(Cc3ccccc3)cc2OCC2CO2)cc1,381.5385,18.4626
COc1cc(C(=O)Nc2ccccc2C(=O)NCCC(=O)O)ccc1OCCC(=O)O,c1cc(CN2CCN(c3ncc(OCC4CO4)cn3)CC2)cc(OCC2CO2)c1,416.3283,15.9311
COc1ccc(CN(CCOCC(=O)O)Cc2ccc(COCC(=O)O)o2)c(OC)c1,O=C(NCCN(CCO)C(=O)CCC1CO1)c1ccc(OCC2CO2)cc1,361.5866,17.0344
O=C(O)CCN(CCC(=O)O)C(=O)Nc1ccn(CCc2ccncc2)n1,COC(=O)c1ccc(C)c(NC(=O)COC(=O)c2ccc(C)c(OCC3CO3)c2OCC2CO2)c1,485.5512,20.8441
Cc1ccc(C(O)CN(CCC(=O)O)CC(=O)O)cc1,CCOc1cc(CNC2CCN(C(=O)c3ccccc3OCC3CO3)CC2)ccc1OCC1CO1,390.537,21.9705
O=C(O)COCCCN(CCOCC(=O)O)C(=O)Nc1ccccc1N1CCCC1,NC(=O)c1ccc(C(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)cc1,449.6882,33.5667
O=C(O)COCCN(CCOCC(=O)O)Cc1ccc2ccccc2c1,O=C(CNC(=O)c1ccc2c(c1)OCO2)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,364.5825,23.1797
O=C(O)CCC(NCc1ccc2ccccc2c1)C(=O)O,COc1cccc(CCNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,369.5279,21.7026
CCNC(=O)c1ccc(NC(=O)N(CCOCC(=O)O)CCOCC(=O)O)cc1,O=C(NCCCCOCc1ccccc1)N(CC1CO1)CC1CO1,396.4919,33.4836
CN(C)C(=O)c1cccc(CNC(COCC(=O)O)COCC(=O)O)c1,O=C(c1ccccc1)c1cccc(NC(=O)N(CCCOCC2CO2)CCOCC2CO2)c1,416.6714,29.0543
CNC(=O)COc1ccc(NC(=O)C(CCC(=O)O)CCC(=O)O)cc1,COc1cc(NC(=O)c2cc(C)cc(OC)c2OCC2CO2)cc(OCC2CO2)c1,456.8621,35.4969
Cc1cc(NC(=O)C(CCC(=O)O)CCC(=O)O)ccc1N1CCN(C)CC1,O=C(NCCC1CO1)c1cccc(C(=O)NCCC2CO2)n1,452.1557,11.1212
O=C(O)CCCC(=O)NCc1ccc(OCCC(=O)O)cc1,O=C(Cc1ccc(OCC2CO2)cc1)NCc1c(OCC2CO2)ccc2c1CCCC2,409.6739,14.982
Cc1c(C(=O)O)cc(CNc2cc(C(=O)O)ccc2OC(C)C)n1C,CC(C)Oc1ccc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,463.1822,8.2269
CC(C)(C)CN(CCOCC(=O)O)C(=O)NCc1cccc(COCC(=O)O)c1,Cc1nn(C)cc1C(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,429.6302,15.4768
COc1cccc(Nc2nnc(COCCC(=O)O)n2CCC(=O)O)c1,COc1cc2c(cc1OCC1CO1)CCN(C(=O)c1ccc(OCC3CO3)nc1)C2,432.5668,19.2552
Cc1ncc(C(=O)O)c(C(=O)O)c1N,CC(C)CN1CCC(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1,456.0469,37.4952
Cc1ccc(C(=O)O)cc1NC(=O)CN1CCCC1C(=O)O,COc1cc(C)cc(CNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,433.3256,27.3026
O=C(O)c1cc(C(=O)C(=O)c2cc(C(=O)O)c(O)c3ccccc23)c2ccccc2c1O,Cc1ccc2c(CC(=O)NCc3ccc(OCC4CO4)c(OCC4CO4)c3)coc2c1,442.8773,27.4569
COCCCOCCN(C)CC(=O)N(CCC(=O)O)CCC(=O)O,COc1cccc(O)c1C(=O)OCC(=O)N(CC1CO1)CC1CO1,384.0983,21.5523
O=C(O)CCCNCCCNC(=O)c1ccccc1OCCC(=O)O,O=C(NCCCOC1CCCCC1)c1cccc(OCC2CO2)c1OCC1CO1,370.5809,15.1298
O=C(O)CCC(CCC(=O)O)C(=O)Nc1ccccc1O,COc1ccc2cc(CN(C)C(=O)C=Cc3ccc(OCC4CO4)c(OCC4CO4)c3)ccc2c1,430.8789,31.3013
O=C(O)CCC(CCC(=O)O)C(=O)NCCNCCCCC1CCOCC1,CN(CCC1CO1)C(=O)C(=O)Nc1cccc(OCC2CO2)c1,416.0069,15.2904
CCOc1ccc(CN2CCC(C(=O)O)(C(=O)O)CC2)nc1,COc1ccc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1OCCO,426.5534,24.6652
COc1cc(CN(CCC(=O)O)CC(=O)O)ccc1C#N,Cc1cc(NC(=O)Cc2ccc(OCC3CO3)cc2)cc(C)c1OCC1CO1,385.8356,11.4906
CC(C)Oc1ncccc1CNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CCN1CCN(C(=O)Cc2ccc(NC(=O)C(CC3CO3)CC3CO3)cc2)CC1,468.8694,66.082
O=C(O)CCN(CCC(=O)O)C(=O)NCCn1cccc1,COc1ccccc1CN(C)C(=O)COC(=O)c1cc(OCC2CO2)ccc1OCC1CO1,397.4686,17.6191
COc1ccc(C(=O)NOCCCC(=O)O)c(OCCC(=O)O)c1,COc1ccc(CN(CCCOCC2CO2)CCOCC2CO2)cc1C,352.5185,15.5807
O=C(O)CCCC(=O)NCCN(Cc1ccccc1)C(=O)COCCC(=O)O,Cc1c(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cccc1C(=O)Nc1ccccc1,439.0209,23.0801
O=C(O)CC1CC(=NNc2ccccc2C(=O)O)C1,Cc1ccc(OCC2CO2)c(NC(=O)Cc2cccc(OCC3CO3)c2)n1,401.9816,29.9392
O=C(O)CCC(CCC(=O)O)C(=O)N1CCC(C(=O)c2ccc(O)cc2)CC1,COCCOc1ccccc1CNC(=O)N(CC1CO1)CC1CO1,409.9989,22.6014
Cc1cccnc1CN(CCOCC(=O)O)CCOCC(=O)O,O=C(c1ccc(OCC2CO2)cc1)C1CCN(C(=O)CCc2ccc(OCC3CO3)cc2)CC1,399.4418,26.4231
CC(CN1CCC(CC(=O)O)CC1)CN1CCC(CC(=O)O)CC1,CC(C)N1CCC(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1,410.1253,32.7262
Cc1cccc2nc(CCNC(=O)C(CCC(=O)O)CCC(=O)O)cn12,CN(C)C(=O)c1cccc(C(=O)N(CC2CO2)CC2CO2)c1,443.0036,22.5816
CCN(C(=O)COCCCC(=O)O)C1CN(C(=O)CCCC(=O)O)C1,Cc1cc(NC(=O)CCCC2CO2)ccc1NC(=O)CCCC1CO1,394.613,30.1285
CN(Cc1ccc(C(C)(C)C)cc1)C(=O)C(=O)N(CCC(=O)O)CCC(=O)O,CCCN(Cc1ccc(OCC2CO2)c(OCC)c1)Cc1ccccc1OCC1CO1,373.3108,21.3059
CC(COCC(=O)O)(COCC(=O)O)NC(=O)COc1ccccc1OCc1ccccc1,CN(Cc1cccc(OCC2CO2)c1)C(=O)c1cnc2cc(OCC3CO3)ccc2c1,416.744,11.8591
O=C(Cc1ccccc1)Nc1cc(C(=O)O)c(NC(=O)Cc2ccccc2)cc1C(=O)O,COc1ccc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1NC(C)=O,460.665,38.4231
COc1ccc(CN(CCC(=O)O)C(=O)C(=O)Nc2ccc(NC(=O)NCCC(=O)O)cc2)cc1,O=C(NCCCNc1ncccn1)c1cccc(OCC2CO2)c1OCC1CO1,422.5798,26.9666
CC(C)(CCC(=O)O)CNC(=O)C(=O)Nc1ccc(C(=O)NCCC(=O)O)cc1,O=C(NCc1ccccc1CN1CCC(O)CC1)c1cccc(OCC2CO2)c1OCC1CO1,458.9939,20.4074
COC(C)(C)CNC(=O)C(CCC(=O)O)CCC(=O)O,CC(C)CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,415.0144,17.6408
CC(C)=CCNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,COc1ccc(OCC2CO2)c(CNC(=O)CNC(=O)Cc2ccc(OCC3CO3)cc2)c1,431.2687,33.3141
CCc1ccc(CNCCNC(=O)C(CCC(=O)O)CCC(=O)O)cc1,CC(NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1)c1ccc(OCC(=O)O)cc1,410.7873,37.0457
Cc1cccc(Oc2ccc(NC(=O)N(CCC(=O)O)CCC(=O)O)cn2)c1C,COc1cc(C(=O)NCc2ccc(OCC3CO3)cc2)ccc1OCC1CO1,447.9128,22.9955
COC(=O)c1ccc(C(=O)OC)c(NC(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(NCC(O)c1ccccc1)c1ccc(OCC2CO2)cc1OCC1CO1,460.8556,23.1305
CC(=NNc1ccccc1C(=O)O)c1cncc(C(=O)O)c1,Cc1cccc(OCC2CO2)c1C(=O)NCc1cccnc1OCC1CO1,442.8588,29.9154
CC(C)(C(=O)O)C(=O)Nc1cncc(C(=O)O)c1,O=C(NCc1ccccc1N1CCOCC1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,515.1593,39.3626
CCCCOc1cc(CNC(CCC(=O)O)C(=O)O)ccc1OC,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)N1CCC(c2ccccc2)C1,431.0669,48.7784
COc1cc(CN(CC(=O)O)C(=O)c2ccc(C(=O)O)nc2)cc(OC)c1,COc1ccc(CCC(C)NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,444.5435,26.8447
COc1cc(NC(=O)NCC(C)C(=O)O)ccc1C(=O)O,O=C(CCCOCC1CO1)Nc1ccc(NC(=O)NCC2CO2)cc1,463.1809,24.0653
O=C(O)CCN(C(=O)CCCC(=O)N(CCC(=O)O)c1ccccc1)c1ccccc1,Cc1cccc(CNC(=O)COC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c1,408.6746,16.2355
CC(C)c1ccccc1CNC(CCCC(=O)O)C(=O)O,COC(=O)c1cc(CNc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)oc1C,408.4592,19.8362
O=C(O)COCC1(COCC(=O)O)CC(NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)C1,O=C(c1cc(Cc2ccccc2)ccc1OCC1CO1)N1CCc2ccc(OCC3CO3)cc2C1,436.7706,10.2767
Cc1ncncc1C(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1,NC(=O)c1ccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,445.6472,22.3433
CCCC=CC(=O)Nc1cc(COCC(=O)O)cc(COCC(=O)O)c1,N#Cc1ccc(OCCCOC(=O)c2cc(OCC3CO3)ccc2OCC2CO2)cc1,405.9351,22.2905
CCCCN(CCCOCC(=O)O)C(=O)NCc1ccc(OCCOCC(=O)O)c(OC)c1,O=C(Nc1cccc(OC2CCCC2)c1)N(CC1CO1)CC1CO1,374.0736,28.943
CC(C)(C)c1cccc(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)c1,Cc1ccc(OCC2CO2)c(C(=O)N(CCN(C)C)Cc2cccc(OCC3CO3)c2)c1,405.0497,29.318
CCOc1ccc(C(=O)NCC(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc1,O=C(CC1CCC1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,449.2087,12.244
O=C(O)COCc1ccc(C(=O)NCc2ccccc2COCC(=O)O)cc1,Cc1cc(OCC2CO2)nc(Nc2ccc(OCC3CO3)c(C(=O)O)c2)n1,440.7993,20.6462
O=C(O)CCCNCc1ccoc1C(=O)O,Cc1ccccc1C(C)(C)NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,424.874,37.2358
Cn1nc(C(=O)O)cc1C=NNc1cccc(C(=O)O)c1,NC(=O)c1ccc(CNC(=O)C(CC2CO2)CC2CO2)cc1,497.7901,29.8963
Cc1cc(NC(=O)C(CCC(=O)O)CCC(=O)O)ccn1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(N2CCCCC2)cc1,466.3353,18.982
O=C(O)CCNC(=O)NC(=O)COC(=O)CN1C(=O)C(=O)N(CCC(=O)O)C1=O,COc1cc(CCCNCc2c(C)cccc2OCC2CO2)cc(OC)c1OCC1CO1,439.7173,32.5976
CCn1cc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cn1,CCOc1cccc(CN2CCc3ccc(OCC4CO4)cc3CC2)c1OCC1CO1,433.8855,25.1551
O=C(O)CCOC(=O)CCC(=O)O,Cc1nccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)n1,434.5431,11.1707
Cc1cccc(C(C)C)c1NC(=O)COC(=O)C(CCC(=O)O)CCC(=O)O,COc1ccc(OCC2CO2)c(CNC(=O)NCc2ccc(OCC3CO3)cc2)c1,418.6504,32.4593
CC1(C(=O)O)CCN(C(=O)Nc2ccc(C(=O)O)cc2)CC1,COCc1cccc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,477.63,38.298
CC(C)(C)c1ccc(C(=O)NCC(=O)NC(COCC(=O)O)COCC(=O)O)cc1,CCCn1c(=O)n(CCC(=O)N(CC2CO2)CC2CO2)c2ccccc21,417.8239,28.926
CN(Cc1cccc(N(C)C)c1)C(=O)C(CCC(=O)O)CCC(=O)O,CC(=O)Nc1ccc(NC(=O)NC(COCC2CO2)COCC2CO2)cc1,449.9911,27.9317
CCC1(O)CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1,CCc1ccc(C(=O)N(C)Cc2ccc(OCC3CO3)cc2)c(OCC2CO2)c1,409.4782,14.1801
CC(NC(=O)c1ccc(C(=O)O)cc1)C(=O)O,CCN(CC)CCCCNC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,391.9694,21.8643
O=C(O)CCC(CCC(=O)O)C(=O)Nc1cccc(NC(=O)c2ccncc2)c1,O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccccc1,495.239,34.7254
COc1ccnc(CNC(=O)N(CCC(=O)O)CCC(=O)O)n1,O=C(COCC(=O)Nc1cccc(OCC2CO2)c1)Nc1cccc(OCC2CO2)c1,453.1771,14.5677
CCOc1ccc(OCC)c(NC(=O)N(CCOCC(=O)O)CCOCC(=O)O)c1,NC(=O)c1cn(CC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c2ccccc12,402.1238,13.8741
COc1ccc(CCN(CCCOCC(=O)O)CCOCC(=O)O)cc1,COCCC(=O)N1CCC(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,398.1267,17.3639
CCNC(=O)NC1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CCCC1,O=C(c1ccccc1OCC1CO1)N1CCN(C(=O)c2cccc3cc(OCC4CO4)ccc23)CC1,446.6528,13.8719
O=C(O)CCN(CCC(=O)O)C(=O)CNC1CCN(C(=O)c2cnccn2)CC1,Cc1ccc(NC(=O)NC(=O)CN(CC2CO2)CC2CO2)c(C)c1,465.3587,16.9649
O=C(O)CC1CCN(C(=O)NC2CC(C(=O)O)C2)CC1,CC(=O)N1CCN(c2cccc(NC(=O)C(=O)N(CC3CO3)CC3CO3)c2)CC1,491.7853,53.2899
O=C(O)CCNC(=O)CNC(=O)COCCC(=O)O,CC(=O)c1ccc(OCC2CO2)c(CCOC(=O)CNC(=O)c2cccc(OCC3CO3)c2)c1,386.9213,11.1833
COc1ccnc(CNC(=O)N(CCC(=O)O)CCC(=O)O)n1,CCCOc1ccc(CCC(=O)NCc2ccc(OCC3CO3)cc2OCC2CO2)cc1,408.1291,9.1034
CN(C)Cc1cccc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccn(Cc2ccccc2)c1,494.7776,10.544
O=C(O)COCCCN(Cc1ccccc1)C(=O)c1cccc(COCC(=O)O)c1,N#CCOc1cccc(NC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,418.802,23.6198
O=C(O)CCC(CCC(=O)O)C(=O)Nc1cccc(CN2CCCCC2=O)c1,COc1cc(CCNCc2ccc3ccccc3c2OCC2CO2)ccc1OCC1CO1,414.1284,19.4567
O=C(O)COCCOCCN(CCOCC(=O)O)C(=O)c1cccc(N2CCCC2)c1,COc1cc(OC)cc(OCCCNC(=O)N(CC2CO2)CC2CO2)c1,377.932,14.6636
Cc1ccc2cc(C(=O)O)c(C(=O)O)nc2c1,CCOc1ccc(C#N)cc1NC(=O)N(CC1CO1)CC1CO1,471.1839,40.9212
